District,LB_Type,LB_Code,LB_Name,Ward_No,Ward_Name,Candidate_Code,Candidate_Name,Party,Votes,Status
Malappuram,Grama Panchayat,G10030,Urangattiri,010,Kuthuparamba,1,????????? ??,IND,10,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,010,Kuthuparamba,5,????? ??,IND,6,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,010,Kuthuparamba,6,????????????,BJP,3,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,010,Kuthuparamba,3,???????,IND,2,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,011,Thachanna,2,???????? ????,INC,838,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,011,Thachanna,3,?? ??????????,CPI(M),445,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,011,Thachanna,1,???????? ???????,IND,56,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,011,Thachanna,4,??????????,BJP,11,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,012,Kunduvazhi,1,?? ?????,INC,658,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,012,Kunduvazhi,2,???????? ??????????? (?????),IND,520,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,012,Kunduvazhi,3,???????? ?? ??,IND,19,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,012,Kunduvazhi,4,??????????,BJP,18,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,013,Maithra,2,??? ??????? ??,IUML,825,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,013,Maithra,4,????????? ????????????? (?? ?? ??????),IND,328,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,013,Maithra,1,???????????,IND,189,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,013,Maithra,3,??????,IND,70,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,013,Maithra,5,????,BJP,23,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,014,Chelakkode,3,????? ???????????,CPI(M),465,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,014,Chelakkode,2,???,IND,390,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,014,Chelakkode,1,????,BJP,244,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,015,Moorkanad,3,????,IUML,711,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,015,Moorkanad,1,???????? ???????? ????????,CPI(M),629,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,015,Moorkanad,2,?????????,BJP,26,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,016,Thekkummuri,1,??? ??,IUML,724,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,016,Thekkummuri,2,????? ??????,IND,387,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,017,Kallarattikkal,2,????????? ????????,INC,552,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,017,Kallarattikkal,1,?????? ?? ??,IND,532,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,017,Kallarattikkal,3,?????? ??????????,IND,72,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,018,Therattammal,1,???????? ?? ??,CPI(M),668,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,018,Therattammal,3,???? ?? ?????? ????????,IUML,526,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,018,Therattammal,2,???? ??????????? (??????????),IND,14,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,019,East Vadakkummuri,1,??? ???????,CPI(M),833,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,019,East Vadakkummuri,2,???? ????,IND,468,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,020,Vadakkummuri,1,?????,INC,855,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,020,Vadakkummuri,2,???? ????? ?? ??,IND,509,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,021,Kalappara,1,?????? ??????,CPI(M),599,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,021,Kalappara,2,???? ??????,INC,568,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,022,Kinaradappan,3,???? ?????????,IUML,810,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,022,Kinaradappan,1,???? ?? ?? (????),CPI,662,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,022,Kinaradappan,2,????????????,BJP,14,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,023,Edakkattuparamba,1,??????? ??,IND,473,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,023,Edakkattuparamba,3,???,IND,314,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,023,Edakkattuparamba,2,????????,IND,259,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,023,Edakkattuparamba,4,???? ???????????,BJP,102,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,024,Panampilavu,2,?????? ????,INC,538,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,024,Panampilavu,4,????,IND,406,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,024,Panampilavu,3,??????,BJP,22,Won
Malappuram,Grama Panchayat,G10030,Urangattiri,024,Panampilavu,1,??????? ??????,IND,16,Won
Malappuram,Grama Panchayat,G10070,Valavannur,001,Nerala,2,??. ??. ??????????,CPI(M),649,Won
Malappuram,Grama Panchayat,G10070,Valavannur,001,Nerala,1,??. ?? ?????,IUML,597,Won
Malappuram,Grama Panchayat,G10070,Valavannur,001,Nerala,3,?????,BJP,21,Won
Malappuram,Grama Panchayat,G10070,Valavannur,002,Mayyerichira,3,?????? ?. ??,IUML,981,Won
Malappuram,Grama Panchayat,G10070,Valavannur,002,Mayyerichira,2,????????,CPI(M),131,Won
Malappuram,Grama Panchayat,G10070,Valavannur,002,Mayyerichira,1,?????,BJP,37,Won
Malappuram,Grama Panchayat,G10070,Valavannur,003,Valavannur,1,?????? ????? ?????? (??????),IND,554,Won
Pathanamthitta,Grama Panchayat,G03023,Kozhanchery,014,KOZHENCHERRY TOWN NORTH,4,?????? ?? ??,IND,9,Won
Pathanamthitta,Grama Panchayat,G03023,Kozhanchery,014,KOZHENCHERRY TOWN NORTH,1,???????? ? ??(??????),NCPSCP,7,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,001,MANTHUKA,3,??? ???????,CPI(M),390,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,001,MANTHUKA,2,??? ???????,INC,241,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,001,MANTHUKA,1,?????? ?? ?????,BJP,188,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,002,MANTHUKA EAST,1,?????? ?????,CPI(M),511,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,002,MANTHUKA EAST,3,???? ???????,BJP,250,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,002,MANTHUKA EAST,2,????,INC,70,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,003,ULLANNOOR,4,?????? ?????,CPI(M),392,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,003,ULLANNOOR,1,?? ???? ?????????,BJP,231,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,003,ULLANNOOR,2,?????? ?? ??,INC,146,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,003,ULLANNOOR,3,?????? ????? ?? ??,IND,58,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,004,ULLANNOOR EAST,1,??????? ????,BJP,384,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,004,ULLANNOOR EAST,2,?????? ???? ??,INC,343,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,004,ULLANNOOR EAST,3,????? ??????????,IND,176,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,005,KADALIKKUNNU,2,???? ???????,BJP,408,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,005,KADALIKKUNNU,1,?????? ???? ??????,IND,383,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,005,KADALIKKUNNU,3,??? ?????,INC,99,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,006,PUTHUVAKKAL,3,???? ??????,IND,373,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,006,PUTHUVAKKAL,1,???? ??????,BJP,219,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,006,PUTHUVAKKAL,4,???? ???????,INC,164,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,006,PUTHUVAKKAL,2,?????? ?? ??,IND,93,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,007,PANIL,2,??.?? ????  (?????????????? ????),IND,269,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,007,PANIL,3,?? ???? ?????,IND,261,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,007,PANIL,4,????? ??,BJP,221,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,007,PANIL,1,????? ?? ??????,INC,180,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,008,MANALTHARA,1,?????????? (???? ????????),CPI(M),329,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,008,MANALTHARA,2,????????,INC,312,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,008,MANALTHARA,3,???????,BJP,116,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,009,PUNNAKKUNNU,3,?? ???? ??????,CPI(M),367,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,009,PUNNAKKUNNU,1,??? ?? ???,INC,220,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,009,PUNNAKKUNNU,2,???????,BJP,88,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,010,THUMPAMON NORTH,3,???????? ?????,KC(M),341,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,010,THUMPAMON NORTH,1,????? ??????,INC,323,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,010,THUMPAMON NORTH,2,????????,BJP,106,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,011,THUMPAMON THAZHAM,2,?????? ???????? ????????????????,IND,297,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,011,THUMPAMON THAZHAM,1,???????,BJP,274,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,011,THUMPAMON THAZHAM,3,?????? ?????? ?? ??,INC,247,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,012,ULANADU,1,????? ????,CPI(M),467,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,012,ULANADU,2,???? ?????????,INC,244,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,012,ULANADU,3,???????????????????,BJP,109,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,013,PANANGADU,4,?? ???????,INC,358,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,013,PANANGADU,1,??????? ???? (???????),IND,325,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,013,PANANGADU,3,????????? ?????,CPI(M),110,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,013,PANANGADU,2,????????,BJP,92,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,014,KAIPPUZHA,1,??? ??????,BJP,376,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,014,KAIPPUZHA,2,?????? ?????????,INC,340,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,014,KAIPPUZHA,3,?? ???? ??????,CPI(M),141,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,015,KULANADA,4,???????? ?????????,CPI(M),439,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,015,KULANADA,1,????? ?????,BJP,278,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,015,KULANADA,2,?? ???? ??????????,INC,130,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,015,KULANADA,3,???? ???????,IND,17,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,016,KULANADA NORTH,4,?????? ???????,IND,217,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,016,KULANADA NORTH,2,????? ?????? ????????,BJP,207,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,016,KULANADA NORTH,1,????????? ?? ??,INC,174,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,016,KULANADA NORTH,3,???? ???????????????????,IND,110,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,016,KULANADA NORTH,5,????? ??????,IND,16,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,017,NJETTOOR,2,?? ???? ??????????,BJP,492,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,017,NJETTOOR,1,?????,IND,182,Won
Pathanamthitta,Grama Panchayat,G03045,Kulanada,017,NJETTOOR,3,?????? ?? ????,INC,159,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,001,VALLIKKAD,2,?????? ???  ????,CPI(M),327,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,001,VALLIKKAD,3,?? ?????????????,BJP,312,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,001,VALLIKKAD,1,???????? ?????,INC,223,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,002,VALLOKKUNNU,2,?????? ?? ???,CPI(M),412,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,002,VALLOKKUNNU,3,????????,BJP,306,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,002,VALLOKKUNNU,1,??? ??? ?? ??? (?????? ????????????),RSP,59,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,003,PALACKATHAKIDI,3,?????????????? ????,CPI(M),361,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,003,PALACKATHAKIDI,1,??? ? ??,INC,288,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,003,PALACKATHAKIDI,2,?????? ???????????,BJP,265,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,004,KARACKADU,4,???????? ?????? (???? ???????????????),INC,355,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,004,KARACKADU,2,? ?? ???????,IND,244,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,004,KARACKADU,3,????????? ???????,CPI,129,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,004,KARACKADU,1,?? ?? ?????,BJP,24,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,005,MUKKOOR,1,?????? ?? ????,INC,392,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,005,MUKKOOR,3,????. ??????? ????? ????????????,KC(M),276,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,005,MUKKOOR,2,?????? ?????,BJP,63,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,006,PULINTHANAM,1,???? ????????,BJP,316,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,006,PULINTHANAM,3,??????? ????? (???),CPI(M),255,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,006,PULINTHANAM,2,???????????,INC,240,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,007,CHENGAROOR CHIRA,1,??????????,IND,332,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,007,CHENGAROOR CHIRA,2,?????? ??,INC,230,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,007,CHENGAROOR CHIRA,3,?????? ??????,BJP,113,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,008,NADACKAL,1,???? ?????????????,INC,303,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,008,NADACKAL,2,?????? (????  ????????),JD(S),285,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,008,NADACKAL,3,?????????? ???? ???? ??,BJP,86,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,009,MUNDACKAMON,1,????? ??????????,INC,312,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,009,MUNDACKAMON,2,???????? ?????????,CPI(M),231,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,009,MUNDACKAMON,3,???????????????,BJP,131,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,010,KUNNAMTHANAM,1,????? ?? ??,CPI(M),535,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,010,KUNNAMTHANAM,2,????. ?? ?? ???????,INC,133,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,010,KUNNAMTHANAM,3,???? ?????,BJP,72,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,011,PALAKUZHY,1,?????? ??????,INC,438,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,011,PALAKUZHY,3,???????? ???????? (????  ?????  ??????? ),CPI,225,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,011,PALAKUZHY,2,??????? ??,BJP,118,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,012,KOLATHU,1,????. ?? ?? ??????,CPI(M),519,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,012,KOLATHU,2,???? ?????????????,KC,194,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,012,KOLATHU,3,?? ?? ????,BJP,60,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,013,ANJILITHANAM,1,???? ????,CPI(M),308,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,013,ANJILITHANAM,2,???? ??? ????,BJP,252,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,013,ANJILITHANAM,3,???? ?????,INC,175,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,014,MYLAMON,1,??????????? ?? ??,CPI(M),305,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,014,MYLAMON,3,?????? ????  ??????,INC,248,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,014,MYLAMON,2,?????? ?? ????,BJP,126,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,015,THOTTAPADY,3,?? ????????,CPI(M),285,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,015,THOTTAPADY,1,????? ????????,BJP,222,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,015,THOTTAPADY,2,???? ???????????,INC,191,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,016,MANTHANAM,3,????. ?? ?? ?????,CPI(M),425,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,016,MANTHANAM,2,???????? ????,INC,411,Won
Pathanamthitta,Grama Panchayat,G03006,Kunnanthanam,016,MANTHANAM,1,??????? ?? ??,BJP,60,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,001,VENPALA,1,??????? ?????(??????? ????????????),INC,539,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,001,VENPALA,3,?????????,CPI(M),216,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,001,VENPALA,2,??????,LJP,101,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,002,KADALIMANGALAM,2,?????? ?? (?????? ?????? ),BJP,374,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,002,KADALIMANGALAM,3,?????? (?????? ?? ???????????????),INC,329,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,002,KADALIMANGALAM,1,???????? ?? ?????,CPI(M),178,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,003,MATHIRAMPUZHA,1,??? ???? ????,BJP,386,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,003,MATHIRAMPUZHA,2,??? (??? ???????),INC,166,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,003,MATHIRAMPUZHA,3,??????????? ? ?? (??? ????????),IND,116,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,004,PANDISSERY,1,???????? (????),BJP,326,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,004,PANDISSERY,3,?????? (??. ??. ?????? ),KC,305,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,004,PANDISSERY,2,????,IND,134,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,004,PANDISSERY,4,??????????(????),IND,34,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,005,ILAKUTTOOR,3,???? ?????,CPI(M),356,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,005,ILAKUTTOOR,1,??????? (?? ? ??????? ?????????????),INC,242,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,005,ILAKUTTOOR,2,?? ?? ????????,BJP,154,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,006,THIRUVANAPURAM,2,????? ???? ??,BJP,334,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,006,THIRUVANAPURAM,3,????: ????????????,INC,251,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,006,THIRUVANAPURAM,1,????? ??????? (?????  ????? ?????),CPI(M),236,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,007,PADINJATTOTHARA,1,?????.??.????? (???? ?????????????),JD(S),306,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,007,PADINJATTOTHARA,4,?????? ???,INC,138,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,007,PADINJATTOTHARA,2,????? (????? ?????),IND,90,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,007,PADINJATTOTHARA,3,????????? ????,BJP,50,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,008,OTHARA,2,???,KC,281,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,008,OTHARA,3,??????,CPI,243,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,008,OTHARA,4,???? ?? ?,IND,85,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,008,OTHARA,1,?????????,BJP,64,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,009,KOTHAVIRUTHI,2,????? (????? ?????????),BJP,409,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,009,KOTHAVIRUTHI,3,?????? ?? (????: ????? ?????????),INC,182,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,009,KOTHAVIRUTHI,1,??????? ???????,IND,145,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,010,THYMARAVUMKARA,1,?? ?? ??????? (???? ???????????),KC,213,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,010,THYMARAVUMKARA,2,??.?.????? (??? ????????????),CPI(M),182,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,010,THYMARAVUMKARA,3,??????? (??????? ????????????????),IND,178,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,010,THYMARAVUMKARA,5,???????? ??? (?????? ??????????),BJP,147,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,010,THYMARAVUMKARA,4,???????,IND,16,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,011,MADUKKOLIL,3,??????? ??????? (???? ??????????),IND,302,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,011,MADUKKOLIL,2,?????? ???,KC,256,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,011,MADUKKOLIL,1,???????? (??????? ??????????),BJP,90,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,012,AMIKKULAM,2,????? ??????,INC,272,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,012,AMIKKULAM,3,??? ?????????,CPI(M),232,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,012,AMIKKULAM,1,?????? ??????,BJP,147,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,013,THALAYAR,2,??????????? ???? ??,IND,388,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,013,THALAYAR,1,?????????? ??.???.,BJP,345,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,013,THALAYAR,3,??????,INC,63,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,014,KUTTOOR,1,??????? (??????? ?????),BJP,349,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,014,KUTTOOR,3,????? ???? ?? (????? ?? ?? ???????????????),INC,228,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,014,KUTTOOR,2,?????? (?????? ????),CPI(M),199,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,015,THENGELI,1,???? (???? ??????),KC,352,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,015,THENGELI,3,?????????? (?????????? ?? ???????????????),BJP,211,Won
Pathanamthitta,Grama Panchayat,G03009,Kuttoor,015,THENGELI,2,????????,IND,178,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,001,VALLIYANI,2,???? ???,INC,276,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,001,VALLIYANI,3,????? ?? ??,CPI(M),195,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,001,VALLIYANI,1,???? ?? ???,BJP,138,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,002,MUKKUZHI,1,?????? ?????,INC,335,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,002,MUKKUZHI,3,?????? ?????,CPI(M),245,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,002,MUKKUZHI,2,???? ?? ????,BJP,116,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,003,POTHEEPPADU,2,?? ?? ??????,CPI(M),298,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,003,POTHEEPPADU,1,?????? ?? ????,BJP,212,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,003,POTHEEPPADU,3,???????,INC,120,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,004,PUTHUKKULAM,2,?????? ???????,CPI(M),358,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,004,PUTHUKKULAM,1,?? ??,INC,205,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,004,PUTHUKKULAM,3,??? ?????,BJP,136,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,005,THOTTAM,4,???????? ??,CPI,220,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,005,THOTTAM,1,???????,INC,122,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,005,THOTTAM,2,????  ?  ???,BJP,102,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,005,THOTTAM,3,????????? ??,IND,17,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,006,ELAKKULAM,3,????? ?? ???,CPI(M),372,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,006,ELAKKULAM,1,?????? ???? ??,BJP,317,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,006,ELAKKULAM,2,??????? (???????),INC,82,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,007,KIZHAKKUPURAM,2,????? ??????????,IND,250,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,007,KIZHAKKUPURAM,1,?????? ????????????,INC,244,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,007,KIZHAKKUPURAM,4,???? ?? ??????,IND,197,Won
Pathanamthitta,Grama Panchayat,G03041,Malayalapuzha,007,KIZHAKKUPURAM,3,????????,BJP,34,Won
